score,zone,uid_is_root,score_delta,event_type,target_containment,source,category
53.08,0,0,-1.47,0,0,adfa_ld,normal
7.36,0,0,12.1,0,0,adfa_ld,normal
39.12,0,0,0.17,0,0,adfa_ld,normal
27.69,0,0,-1.03,0,0,adfa_ld,normal
28.62,0,0,0.07,0,0,adfa_ld,normal
10.0,0,0,6.7,0,0,local_machine,normal
8.26,1,0,1.77,1,1,adfa_ld,credential_access
9.36,0,0,10.17,0,0,adfa_ld,normal
27.33,0,0,24.71,0,0,adfa_ld,normal
19.26,0,0,-6.26,0,0,adfa_ld,normal
42.54,0,0,0.81,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
29.68,0,0,0.19,0,0,adfa_ld,normal
29.4,0,0,2.58,0,0,adfa_ld,normal
20.01,0,0,-5.77,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.46,0,0,1.26,0,0,adfa_ld,normal
15.35,2,0,-10.64,5,4,adfa_ld,reverse_shell
10.02,0,0,3.05,0,0,adfa_ld,normal
4.76,0,0,5.79,0,0,adfa_ld,normal
7.5,0,0,-4.03,0,0,adfa_ld,normal
52.06,0,0,0.05,0,0,adfa_ld,normal
24.49,0,0,25.77,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
18.7,0,0,7.22,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.03,0,0,0.14,0,0,adfa_ld,normal
13.18,0,0,-0.34,0,0,adfa_ld,normal
9.11,0,0,-2.94,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.34,0,0,-1.41,0,0,adfa_ld,normal
17.17,0,0,7.55,0,0,adfa_ld,normal
23.4,0,0,7.52,0,0,adfa_ld,normal
12.86,0,0,0.23,0,0,adfa_ld,normal
13.52,2,0,-0.2,4,3,adfa_ld,process_injection
24.21,1,0,-5.63,2,2,adfa_ld,lateral_movement
27.85,0,0,2.69,0,0,adfa_ld,normal
11.25,0,0,-1.68,0,0,adfa_ld,normal
6.24,0,0,0.87,0,0,adfa_ld,normal
8.22,0,0,-1.79,0,0,adfa_ld,normal
13.29,0,0,-2.24,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
15.82,2,0,-0.01,4,3,adfa_ld,process_injection
8.67,0,0,2.03,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.82,0,0,-13.79,0,0,adfa_ld,normal
8.66,0,0,-0.95,0,0,adfa_ld,normal
10.62,0,0,0.26,0,0,adfa_ld,normal
10.69,0,0,1.55,0,0,adfa_ld,normal
6.23,0,0,-2.39,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.88,2,0,0.54,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
2.79,0,0,4.78,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.29,0,0,0.26,0,0,adfa_ld,normal
27.08,0,0,-3.42,0,0,adfa_ld,normal
31.54,0,0,1.55,0,0,adfa_ld,normal
15.57,0,0,-18.1,0,0,adfa_ld,normal
8.76,0,0,8.99,0,0,adfa_ld,normal
33.26,0,0,-0.16,0,0,adfa_ld,normal
19.74,0,0,0.09,0,0,adfa_ld,normal
6.89,0,0,1.26,0,0,adfa_ld,normal
27.33,0,0,24.71,0,0,adfa_ld,normal
9.64,0,0,-3.65,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.64,0,0,-1.72,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.96,2,1,-0.64,3,3,adfa_ld,privilege_escalation
4.62,0,0,0.19,0,0,local_machine,normal
19.97,0,0,-0.49,0,0,adfa_ld,normal
10.93,0,0,-0.44,0,0,adfa_ld,normal
5.09,0,0,0.58,0,0,adfa_ld,normal
16.92,0,0,0.32,0,0,adfa_ld,normal
5.94,0,0,0.85,0,0,adfa_ld,normal
9.9,0,0,-2.73,0,0,adfa_ld,normal
33.81,0,0,9.48,0,0,adfa_ld,normal
12.73,0,0,0.04,0,0,adfa_ld,normal
7.16,0,0,2.33,0,0,adfa_ld,normal
27.96,0,0,30.37,0,0,adfa_ld,normal
40.62,0,0,0.83,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
24.07,0,0,-25.69,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.14,0,0,3.09,0,0,adfa_ld,normal
21.64,0,0,3.91,0,0,adfa_ld,normal
6.64,0,0,-0.63,0,0,adfa_ld,normal
6.24,0,0,-1.43,0,0,adfa_ld,normal
22.61,0,0,4.1,0,0,adfa_ld,normal
8.25,0,0,3.03,0,0,adfa_ld,normal
6.21,0,0,-2.74,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.75,0,0,0.62,0,0,adfa_ld,normal
15.73,0,0,0.35,0,0,adfa_ld,normal
28.37,0,0,-19.89,0,0,adfa_ld,normal
13.23,0,0,3.03,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
13.82,0,0,1.13,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.13,0,0,adfa_ld,normal
10.1,0,0,0.63,0,0,adfa_ld,normal
12.63,0,0,-1.31,0,0,adfa_ld,normal
4.7,0,0,6.46,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.12,0,0,3.14,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.76,0,0,6.38,0,0,adfa_ld,normal
44.66,0,0,0.02,0,0,adfa_ld,normal
26.22,0,0,24.29,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
26.59,0,0,48.91,0,0,adfa_ld,normal
9.17,0,0,5.89,0,0,adfa_ld,normal
11.14,0,0,-0.18,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.61,0,0,0.23,0,0,adfa_ld,normal
2.98,0,0,-9.33,0,0,adfa_ld,normal
6.19,0,0,-5.35,0,0,adfa_ld,normal
15.36,0,0,-0.15,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.86,0,0,-1.51,0,0,adfa_ld,normal
12.69,2,1,-0.2,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.38,0,0,0.21,0,0,local_machine,normal
13.99,0,0,3.41,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.2,0,0,-0.41,0,0,adfa_ld,normal
3.89,0,0,-2.57,0,0,adfa_ld,normal
15.39,0,0,-19.87,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
30.81,0,0,40.18,0,0,adfa_ld,normal
9.68,0,0,5.54,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.64,0,0,-12.97,0,0,adfa_ld,normal
13.23,2,1,0.26,3,3,adfa_ld,privilege_escalation
14.04,2,0,-0.38,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.81,2,1,0.67,3,3,adfa_ld,privilege_escalation
6.01,0,0,7.16,0,0,adfa_ld,normal
11.76,0,0,2.72,0,0,adfa_ld,normal
13.79,0,0,-10.15,0,0,adfa_ld,normal
12.22,0,0,3.68,0,0,adfa_ld,normal
42.19,0,0,-0.82,0,0,adfa_ld,normal
12.97,0,0,4.55,0,0,adfa_ld,normal
8.78,0,0,-3.16,0,0,adfa_ld,normal
27.82,0,0,4.3,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.52,0,0,-13.62,0,0,adfa_ld,normal
4.66,0,0,-2.1,0,0,adfa_ld,normal
7.32,0,0,5.85,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.13,0,0,-2.89,0,0,adfa_ld,normal
100.0,0,0,0.26,0,0,adfa_ld,normal
5.74,0,0,-3.79,0,0,adfa_ld,normal
13.8,0,0,-17.13,0,0,adfa_ld,normal
43.53,0,0,2.56,0,0,adfa_ld,normal
11.36,2,1,3.05,3,3,adfa_ld,privilege_escalation
15.09,0,0,-6.8,0,0,adfa_ld,normal
23.39,0,0,3.4,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.88,2,1,-0.32,3,3,adfa_ld,privilege_escalation
12.35,0,0,-2.83,0,0,adfa_ld,normal
50.38,0,0,-2.51,0,0,adfa_ld,normal
9.54,0,0,2.08,0,0,adfa_ld,normal
4.62,0,0,6.97,0,0,local_machine,normal
12.97,0,0,0.0,0,0,adfa_ld,normal
12.87,1,0,0.13,1,1,adfa_ld,credential_access
10.97,1,0,0.63,1,1,adfa_ld,credential_access
4.7,0,0,-5.27,0,0,adfa_ld,normal
33.5,0,0,-0.03,0,0,adfa_ld,normal
9.45,0,0,-3.91,0,0,adfa_ld,normal
13.82,0,0,-3.83,0,0,adfa_ld,normal
13.17,0,0,-5.8,0,0,adfa_ld,normal
27.96,0,0,30.37,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
25.0,0,0,-0.05,0,0,adfa_ld,normal
11.76,0,0,2.74,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
14.07,0,0,1.84,0,0,adfa_ld,normal
13.81,0,0,-15.4,0,0,adfa_ld,normal
9.59,0,0,0.72,0,0,adfa_ld,normal
13.41,0,0,-0.13,0,0,adfa_ld,normal
16.37,1,0,0.07,1,1,adfa_ld,credential_access
25.78,0,0,33.93,0,0,adfa_ld,normal
16.09,2,0,0.0,5,4,adfa_ld,reverse_shell
18.24,0,0,-0.63,0,0,adfa_ld,normal
40.27,0,0,0.0,0,0,adfa_ld,normal
20.06,1,0,0.13,2,2,adfa_ld,lateral_movement
13.92,0,0,-14.88,0,0,adfa_ld,normal
8.13,0,0,-2.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.98,0,0,-0.07,0,0,adfa_ld,normal
9.45,0,0,1.54,0,0,adfa_ld,normal
10.14,0,0,-8.96,0,0,adfa_ld,normal
13.67,0,0,6.28,0,0,adfa_ld,normal
8.29,2,0,2.35,5,4,adfa_ld,reverse_shell
12.99,2,0,-0.27,4,3,adfa_ld,process_injection
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.0,0,0,-1.85,0,0,adfa_ld,normal
7.99,0,0,5.83,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
21.49,0,0,31.24,0,0,adfa_ld,normal
6.06,2,0,-1.44,4,3,adfa_ld,process_injection
10.77,0,0,0.83,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.74,0,0,0.94,0,0,adfa_ld,normal
15.12,0,0,1.13,0,0,adfa_ld,normal
14.18,0,0,-0.33,0,0,adfa_ld,normal
3.16,0,0,6.53,0,0,adfa_ld,normal
15.94,0,0,0.34,0,0,adfa_ld,normal
20.07,0,0,27.85,0,0,adfa_ld,normal
54.61,0,0,21.62,0,0,adfa_ld,normal
3.59,0,0,2.92,0,0,adfa_ld,normal
100.0,0,0,37.82,0,0,adfa_ld,normal
22.7,0,0,1.69,0,0,adfa_ld,normal
31.0,0,0,0.03,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
3.25,0,0,2.12,0,0,adfa_ld,normal
3.14,0,0,6.68,0,0,adfa_ld,normal
13.69,0,0,-0.07,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
16.73,1,0,-0.13,2,2,adfa_ld,lateral_movement
12.19,2,0,0.0,5,4,adfa_ld,reverse_shell
31.83,0,0,17.08,0,0,adfa_ld,normal
8.11,0,0,5.53,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.16,0,0,1.94,0,0,adfa_ld,normal
27.33,0,0,29.79,0,0,adfa_ld,normal
7.27,0,0,-8.66,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
21.03,0,0,10.86,0,0,adfa_ld,normal
7.72,0,0,0.64,0,0,adfa_ld,normal
9.64,0,0,-3.68,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.86,0,0,-1.74,0,0,adfa_ld,normal
7.89,0,0,-0.02,0,0,adfa_ld,normal
15.92,0,0,5.73,0,0,adfa_ld,normal
32.73,1,0,0.27,2,2,adfa_ld,lateral_movement
9.23,0,0,7.24,0,0,local_machine,normal
14.93,0,0,0.0,0,0,adfa_ld,normal
22.09,0,0,5.12,0,0,adfa_ld,normal
7.08,0,0,16.22,0,0,adfa_ld,normal
23.39,0,0,1.79,0,0,adfa_ld,normal
7.2,0,0,-5.51,0,0,adfa_ld,normal
11.32,0,0,0.59,0,0,adfa_ld,normal
19.97,2,0,0.65,5,4,adfa_ld,reverse_shell
23.78,0,0,1.94,0,0,adfa_ld,normal
22.66,0,0,1.5,0,0,adfa_ld,normal
6.29,0,0,-8.29,0,0,adfa_ld,normal
7.95,0,0,-4.59,0,0,adfa_ld,normal
25.66,0,0,13.15,0,0,adfa_ld,normal
20.0,0,0,0.22,0,0,local_machine,normal
30.04,0,0,39.32,0,0,adfa_ld,normal
8.11,0,0,5.53,0,0,adfa_ld,normal
42.12,0,0,2.64,0,0,adfa_ld,normal
52.23,0,0,30.18,0,0,adfa_ld,normal
21.99,0,0,-1.62,0,0,adfa_ld,normal
10.89,0,0,-6.22,0,0,adfa_ld,normal
8.89,0,0,-0.18,0,0,adfa_ld,normal
7.37,0,0,4.39,0,0,adfa_ld,normal
11.17,0,0,0.42,0,0,adfa_ld,normal
14.28,0,0,-4.66,0,0,adfa_ld,normal
14.88,0,0,-0.71,0,0,adfa_ld,normal
3.49,0,0,4.11,0,0,adfa_ld,normal
6.03,0,0,3.36,0,0,adfa_ld,normal
7.22,0,0,-1.23,0,0,adfa_ld,normal
11.92,1,0,-0.2,2,2,adfa_ld,lateral_movement
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.13,2,0,0.76,4,3,adfa_ld,process_injection
16.51,0,0,0.29,0,0,adfa_ld,normal
10.54,2,1,-1.1,3,3,adfa_ld,privilege_escalation
18.17,0,0,1.81,0,0,adfa_ld,normal
28.55,0,0,18.39,0,0,adfa_ld,normal
7.92,0,0,10.98,0,0,adfa_ld,normal
16.74,0,0,31.54,0,0,adfa_ld,normal
16.88,0,0,22.23,0,0,adfa_ld,normal
10.97,0,0,0.44,0,0,adfa_ld,normal
2.48,0,0,-9.35,0,0,adfa_ld,normal
21.39,0,0,-14.25,0,0,adfa_ld,normal
15.69,0,0,0.04,0,0,adfa_ld,normal
7.81,0,0,-5.05,0,0,adfa_ld,normal
20.0,0,0,0.16,0,0,local_machine,normal
27.22,0,0,2.75,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.25,1,0,16.41,2,2,adfa_ld,lateral_movement
12.4,0,0,0.4,0,0,adfa_ld,normal
10.0,0,0,-0.66,0,0,adfa_ld,normal
49.3,0,0,1.11,0,0,adfa_ld,normal
27.15,0,0,-17.96,0,0,adfa_ld,normal
23.66,0,0,0.67,0,0,adfa_ld,normal
16.48,1,0,1.26,2,2,adfa_ld,lateral_movement
12.99,0,0,14.65,0,0,adfa_ld,normal
8.66,0,0,-0.95,0,0,adfa_ld,normal
6.66,0,0,0.73,0,0,adfa_ld,normal
3.92,0,0,2.88,0,0,adfa_ld,normal
19.91,1,0,-10.4,2,2,adfa_ld,lateral_movement
10.54,0,0,5.39,0,0,adfa_ld,normal
2.89,0,0,5.84,0,0,adfa_ld,normal
13.09,1,0,0.0,1,1,adfa_ld,credential_access
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.09,0,0,-6.8,0,0,adfa_ld,normal
7.26,0,0,6.45,0,0,adfa_ld,normal
13.54,0,0,0.19,0,0,adfa_ld,normal
5.03,0,0,-3.8,0,0,adfa_ld,normal
4.7,0,0,6.33,0,0,adfa_ld,normal
6.64,0,0,0.4,0,0,adfa_ld,normal
10.99,0,0,-13.62,0,0,adfa_ld,normal
4.41,0,0,-5.83,0,0,adfa_ld,normal
12.82,0,0,-15.62,0,0,adfa_ld,normal
33.7,0,0,-12.81,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
24.41,0,0,1.03,0,0,adfa_ld,normal
10.4,2,1,-1.72,3,3,adfa_ld,privilege_escalation
52.4,0,0,-12.05,0,0,adfa_ld,normal
8.53,0,0,-1.66,0,0,adfa_ld,normal
16.18,0,0,4.3,0,0,adfa_ld,normal
12.24,0,0,-15.85,0,0,adfa_ld,normal
10.61,0,0,2.46,0,0,adfa_ld,normal
8.99,0,0,-1.08,0,0,adfa_ld,normal
10.94,0,0,-1.98,0,0,adfa_ld,normal
4.7,0,0,-5.2,0,0,adfa_ld,normal
100.0,0,0,0.0,0,0,adfa_ld,normal
6.58,0,0,-10.44,0,0,adfa_ld,normal
30.04,0,0,39.32,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.91,0,0,0.14,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
22.76,0,0,29.05,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.73,0,0,1.69,0,0,adfa_ld,normal
8.28,0,0,-5.08,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.27,0,0,12.75,0,0,adfa_ld,normal
11.26,0,0,0.63,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
36.47,0,0,0.06,0,0,adfa_ld,normal
8.33,0,0,-12.88,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.54,0,0,-2.67,0,0,adfa_ld,normal
11.35,0,0,-2.11,0,0,adfa_ld,normal
9.86,0,0,-1.45,0,0,adfa_ld,normal
11.07,0,0,1.95,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.12,0,0,10.65,0,0,adfa_ld,normal
7.53,0,0,0.67,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.57,0,0,-18.1,0,0,adfa_ld,normal
10.57,0,0,1.14,0,0,adfa_ld,normal
9.92,0,0,-1.6,0,0,adfa_ld,normal
13.06,0,0,-2.75,0,0,adfa_ld,normal
19.26,0,0,-6.26,0,0,adfa_ld,normal
37.31,0,0,16.71,0,0,adfa_ld,normal
11.16,0,0,-3.61,0,0,adfa_ld,normal
22.87,0,0,1.48,0,0,adfa_ld,normal
17.79,0,0,0.35,0,0,adfa_ld,normal
28.75,0,0,0.62,0,0,adfa_ld,normal
41.05,0,0,0.84,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.79,0,0,-0.02,0,0,adfa_ld,normal
4.49,0,0,6.76,0,0,adfa_ld,normal
13.71,0,0,-18.36,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.75,2,0,24.06,5,4,adfa_ld,reverse_shell
10.87,2,0,-1.61,5,4,adfa_ld,reverse_shell
79.15,0,0,28.05,0,0,adfa_ld,normal
13.2,2,0,-0.41,5,4,adfa_ld,reverse_shell
11.74,0,0,5.92,0,0,adfa_ld,normal
5.57,2,0,-1.05,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.78,0,0,-0.2,0,0,adfa_ld,normal
13.22,0,0,1.73,0,0,adfa_ld,normal
5.32,0,0,-9.03,0,0,adfa_ld,normal
17.56,0,0,3.18,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.33,0,0,3.07,0,0,adfa_ld,normal
9.32,0,0,-3.46,0,0,adfa_ld,normal
21.3,0,0,29.7,0,0,adfa_ld,normal
4.75,0,0,1.03,0,0,adfa_ld,normal
11.77,0,0,1.74,0,0,adfa_ld,normal
8.83,0,0,2.74,0,0,adfa_ld,normal
27.84,0,0,2.47,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.96,0,0,30.37,0,0,adfa_ld,normal
16.92,0,0,0.29,0,0,local_machine,normal
11.36,0,0,4.12,0,0,adfa_ld,normal
20.02,0,0,10.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.72,0,0,-2.93,0,0,adfa_ld,normal
73.89,0,0,-27.18,0,0,adfa_ld,normal
20.44,2,1,0.81,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.32,0,0,3.8,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.97,0,0,-6.53,0,0,adfa_ld,normal
23.77,0,0,-26.19,0,0,adfa_ld,normal
4.83,0,0,-5.4,0,0,adfa_ld,normal
10.19,1,0,10.18,1,1,adfa_ld,credential_access
20.82,1,0,28.95,2,2,adfa_ld,lateral_movement
15.74,0,0,-3.33,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.81,0,0,-2.5,0,0,adfa_ld,normal
11.05,0,0,-0.34,0,0,adfa_ld,normal
16.34,2,0,-0.02,4,3,adfa_ld,process_injection
23.24,0,0,3.42,0,0,adfa_ld,normal
14.32,0,0,-0.76,0,0,adfa_ld,normal
16.79,0,0,-0.01,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
21.6,0,0,0.0,0,0,adfa_ld,normal
13.85,0,0,4.75,0,0,adfa_ld,normal
18.88,0,0,-19.96,0,0,adfa_ld,normal
25.0,0,0,0.08,0,0,adfa_ld,normal
20.15,0,0,-15.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.15,0,0,2.36,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.01,0,0,-4.87,0,0,adfa_ld,normal
16.17,0,0,-0.63,0,0,adfa_ld,normal
8.97,0,0,8.46,0,0,adfa_ld,normal
7.92,0,0,10.98,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.92,0,0,10.98,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.69,0,0,3.79,0,0,adfa_ld,normal
25.7,0,0,28.29,0,0,adfa_ld,normal
14.77,0,0,0.1,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
15.76,0,0,0.61,0,0,adfa_ld,normal
15.77,1,0,14.36,2,2,adfa_ld,lateral_movement
11.77,2,1,0.8,3,3,adfa_ld,privilege_escalation
29.07,0,0,0.31,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
12.19,1,0,-0.25,2,2,adfa_ld,lateral_movement
25.78,0,0,33.93,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
11.9,2,0,-0.89,5,4,adfa_ld,reverse_shell
10.6,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.46,0,0,4.01,0,0,adfa_ld,normal
25.66,0,0,-10.63,0,0,adfa_ld,normal
14.31,0,0,-0.34,0,0,adfa_ld,normal
9.19,0,0,-2.3,0,0,adfa_ld,normal
4.7,0,0,5.57,0,0,adfa_ld,normal
7.78,0,0,2.38,0,0,adfa_ld,normal
51.81,0,0,0.0,0,0,adfa_ld,normal
8.86,0,0,-1.44,0,0,adfa_ld,normal
14.91,2,0,0.06,5,4,adfa_ld,reverse_shell
14.77,0,0,0.1,0,0,adfa_ld,normal
22.77,0,0,17.55,0,0,adfa_ld,normal
9.62,0,0,-12.81,0,0,adfa_ld,normal
11.56,0,0,1.45,0,0,adfa_ld,normal
16.39,0,0,0.13,0,0,adfa_ld,normal
6.65,2,0,-2.16,4,3,adfa_ld,process_injection
16.32,0,0,2.77,0,0,adfa_ld,normal
35.15,0,0,2.1,0,0,adfa_ld,normal
10.81,0,0,-2.18,0,0,adfa_ld,normal
6.91,2,0,0.61,4,3,adfa_ld,process_injection
9.2,0,0,-3.78,0,0,adfa_ld,normal
14.92,0,0,22.35,0,0,adfa_ld,normal
14.14,0,0,3.09,0,0,adfa_ld,normal
8.93,0,0,0.5,0,0,adfa_ld,normal
16.92,0,0,2.62,0,0,local_machine,normal
20.41,0,0,17.05,0,0,adfa_ld,normal
24.65,0,0,8.18,0,0,adfa_ld,normal
14.11,0,0,-0.09,0,0,adfa_ld,normal
18.47,0,0,3.09,0,0,adfa_ld,normal
21.08,1,0,-0.93,1,1,adfa_ld,credential_access
10.77,0,0,3.54,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
53.91,0,0,-3.1,0,0,adfa_ld,normal
12.89,0,0,3.26,0,0,adfa_ld,normal
12.11,0,0,-6.31,0,0,adfa_ld,normal
7.34,0,0,-4.61,0,0,adfa_ld,normal
25.29,1,0,0.27,2,2,adfa_ld,lateral_movement
21.41,2,0,0.27,5,4,adfa_ld,reverse_shell
4.11,0,0,0.38,0,0,adfa_ld,normal
10.21,0,0,-0.31,0,0,adfa_ld,normal
10.88,0,0,3.38,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.68,2,0,-0.07,5,4,adfa_ld,reverse_shell
16.05,0,0,-3.38,0,0,adfa_ld,normal
18.5,2,0,-0.13,4,3,adfa_ld,process_injection
11.0,0,0,1.41,0,0,adfa_ld,normal
17.76,0,0,23.09,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
31.5,0,0,0.06,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
18.21,0,0,-0.35,0,0,adfa_ld,normal
41.41,0,0,0.6,0,0,adfa_ld,normal
6.86,0,0,-10.88,0,0,adfa_ld,normal
26.21,0,0,48.84,0,0,adfa_ld,normal
9.16,0,0,3.61,0,0,adfa_ld,normal
11.09,0,0,0.91,0,0,adfa_ld,normal
5.03,0,0,-2.46,0,0,adfa_ld,normal
19.26,0,0,-6.26,0,0,adfa_ld,normal
51.67,0,0,-2.26,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.66,0,0,3.79,0,0,adfa_ld,normal
7.88,0,0,3.03,0,0,adfa_ld,normal
65.0,0,0,-5.67,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.98,0,0,0.13,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.67,0,0,4.39,0,0,adfa_ld,normal
